Sample_ID,R_p_panel_rationalisation,R_t_truss_rationalisation,panel_scheme,truss_scheme,opening_complexity_index,P_f_prefab_level,Weight_kg,Cost_NZD,Carbon_kgCO2e,Time_hours,Cost_normalized,Carbon_normalized,Time_normalized,Cost_vs_S2_%,Carbon_vs_S2_%,Time_vs_S2_%,NZ_feasible,Total_constraint_penalty,Factory_repetition_score,Carbon_intensity_kgCO2e_m2
28,0.8984150095895795,0.15342132462033528,3,0,1.032893495265986,0.8121355682081356,2189.3217165423953,18866.847974909462,5320.550402494947,91.86665909256052,1.0289807462950011,0.9913833355470463,0.978135098952872,2.8980746295001136,-0.8616664452953726,-2.1864901047128016,True,0.0,0.7273730521730002,54.13004519691274
29,0.569987948770184,0.9813790008825666,2,2,0.8291036034656063,0.7709028058891199,2198.246881761237,18475.533412373938,5351.611719873901,89.12068135279755,1.0076388055993752,0.9971710210495073,0.9488977539276303,0.7638805599375242,-0.2828978950492722,-5.110224607236969,True,0.0,0.7709497719762755,54.44605583235565
30,0.023921077327758437,0.5522184260037688,0,1,1.2197029918305222,0.626445689489097,2221.444195721214,20534.95415621546,5510.382749190355,106.43608362611545,1.1199577417964335,1.02675498149055,1.1332606433950254,11.995774179643348,2.675498149054989,13.32606433950254,True,0.003776406767516784,0.7483623732984439,56.06135544286773
31,0.4679716911756389,0.45660436344171845,2,1,0.9033276450956443,0.6382282914841908,2180.1640000813054,18279.784342101415,5384.315676512233,96.11150099404989,0.9969628291626413,1.0032647811241213,1.0233313528970718,-0.30371708373586603,0.32647811241213187,2.3331352897071778,True,0.0,0.7433300542162309,54.778778298460026
32,0.8405634676283954,0.1265230324500511,3,0,0.8079459043139912,0.6312974032289829,2192.363987557756,18437.32636216038,5417.484977224551,96.30689309181079,1.0055550277953265,1.0094452492130095,1.0254117580273532,0.5555027795326462,0.9445249213009488,2.541175802735318,True,0.0,0.7259573525850904,55.116235067193166
33,0.10739789428258348,0.28323131515974137,0,1,1.2625819909588514,0.8471021859073422,2223.379663803046,22040.700066514164,5417.489196361659,104.2043712939711,1.2020797556362808,1.0094460353689338,1.1094988544674782,20.20797556362808,0.9446035368933847,10.949885446747821,True,0.011994881600446546,0.734205156938232,55.11627799171509
34,0.04027283784704052,0.3854073876742591,0,1,1.114980220296601,0.652154673351355,2205.166648238518,19357.111678189696,5441.074368252094,100.51238351672527,1.055719283222501,1.0138406834052018,1.070189023615889,5.571928322250108,1.3840683405201837,7.018902361588908,True,0.0,0.7395828449653119,55.356228057747266
35,0.7782717477975399,0.3903648409967972,3,1,1.1943169917186143,0.6923419666887904,2205.110489720646,19996.238629498097,5423.082634708094,97.98850040753808,1.0905766864415845,1.0104882661807055,1.0433163945343968,9.057668644158445,1.048826618070553,4.331639453439684,True,0.0,0.7398437635612349,55.17318433553182
36,0.13194946078816025,0.7432043003838136,0,2,1.2472843885293936,0.8755824082557673,2213.035071614779,22808.67132106844,5387.413037082071,106.89180081916072,1.2439642100875632,1.0038419153340854,1.1381128170357881,24.39642100875632,0.38419153340853995,13.811281703578814,True,0.00906284113480044,0.7584142614237095,54.81029012617579
37,0.08798590190932336,0.2587973513359588,0,1,1.2159245241770873,0.7767941721123774,2219.8106473919725,20438.70003863271,5421.781967516543,98.71149598777247,1.1147081296791377,1.010245911596828,1.0510143707142263,11.47081296791377,1.0245911596828083,5.101437071422632,True,0.003052200467275099,0.7329191588422435,55.15995164933609
