R_p_panel_rationalisation,R_t_truss_rationalisation,panel_scheme,truss_scheme,N_panel_classes,N_truss_types,opening_complexity_index,P_f_prefab_level,Cost_NZD,Carbon_kgCO2e,Time_hours,Cost_normalized,Carbon_normalized,Time_normalized,Cost_fitness,Carbon_fitness,Time_fitness,NZ_feasible,Hard_violations,Soft_violations,Penalty_cost,Penalty_carbon,Penalty_time,Total_constraint_penalty,Max_panel_width_m,Panel_height_m,Panel_lift_mass_kg,Factory_repetition_score,Carbon_intensity_kgCO2e_m2,CFS_framing_A1_A5_carbon_kgCO2e,CFS_framing_A1_A5_carbon_normalized
0.167,0.167,0,0,3.666,16.499,1.2,0.5,21205.193642997285,5662.876363460543,129.51997744000002,1.1565119944316542,1.0551692650755549,1.3790425950072187,1.1565119944316542,1.0551692650755549,1.3790425950072187,True,None,None,0.0,0.0,0.0,0.0,2.1,2.7,43.164921118044454,0.7280877192982456,57.612790089331206,5662.876363460543,1.0551692650755549
0.167,0.167,0,0,3.666,16.499,1.2,0.55,20727.14688391817,5586.111329478241,117.61494432573411,1.1304397585406722,1.0408655615701674,1.252285718701017,1.1304397585406722,1.0408655615701674,1.252285718701017,True,None,None,0.0,0.0,0.0,0.0,2.1,2.7,43.164921118044454,0.7280877192982456,56.83180044640704,5586.111329478241,1.0408655615701674
0.167,0.167,0,0,3.666,16.499,1.2,0.6,20427.120425505895,5528.686562126076,109.28519186134439,1.1140765881003385,1.030165548771885,1.1635960533589953,1.1140765881003385,1.030165548771885,1.1635960533589953,True,None,None,0.0,0.0,0.0,0.0,2.1,2.7,43.164921118044454,0.7280877192982456,56.24757418839861,5528.686562126076,1.030165548771885
0.167,0.167,0,0,3.666,16.499,1.2,0.65,20263.788162035547,5485.777167952936,103.70106716674702,1.1051685948529621,1.0221701995873869,1.104140006794682,1.1051685948529621,1.0221701995873869,1.104140006794682,True,None,None,0.0,0.0,0.0,0.0,2.1,2.7,43.164921118044454,0.7280877192982456,55.811023968918484,5485.777167952936,1.0221701995873869
0.167,0.167,0,0,3.666,16.499,1.2,0.7,20206.149870440608,5453.763817950373,100.2402172788643,1.1020250547990325,1.0162051209194554,1.0672911784930623,1.1020250547990325,1.0162051209194554,1.0672911784930623,True,None,None,0.0,0.0,0.0,0.0,2.1,2.7,43.164921118044454,0.7280877192982456,55.485327574475775,5453.763817950373,1.0162051209194554
0.167,0.167,0,0,3.666,16.499,1.2,0.75,20217.63507889958,5425.567205421033,98.43579248265334,1.1026514476330227,1.0109512186601408,1.048078863121753,1.1026514476330227,1.0109512186601408,1.048078863121753,True,None,None,0.0,0.0,0.0,0.0,2.1,2.7,43.12650399804444,0.7280877192982456,55.198461781437274,5425.567205421033,1.0109512186601408
0.167,0.167,0,0,3.666,16.499,1.2,0.8,20364.396492897045,5400.730234878993,98.23675840234061,1.11065568180628,1.0063233217626122,1.0459596805830094,1.11065568180628,1.0063233217626122,1.0459596805830094,True,None,None,0.0,0.0,0.0,0.0,2.1,2.7,43.06247546471112,0.7280877192982456,54.94577620639515,5400.730234878993,1.0063233217626122
0.167,0.167,0,0,3.666,16.499,1.2,0.85,21376.781240338638,5381.740559440159,102.14770809693697,1.1658702260876295,1.00278495705345,1.0876008723310338,1.1658702260876295,1.00278495705345,1.0876008723310338,True,None,None,0.0,0.0,0.0,0.0,2.1,2.7,42.998446931377785,0.7280877192982456,54.75257965490741,5381.740559440159,1.00278495705345
0.167,0.167,0,0,3.666,16.499,1.2,0.9,23419.856337006433,5367.719486884175,110.6447067348,1.2772976855393479,1.000172396955912,1.1780712637172557,1.2772976855393479,1.000172396955912,1.1780712637172557,True,None,None,0.0,0.0,0.0,0.0,2.1,2.7,42.93441839804445,0.7280877192982456,54.60993251621877,5367.719486884175,1.000172396955912
0.167,0.167,0,0,3.666,16.499,1.3,0.5,22418.547385344922,5720.963260004019,133.51586224000005,1.222687205096471,1.0659926530505741,1.4215881192796782,1.2268538717631376,1.068492653050574,1.4340881192796782,True,None,OCI_gt_1.20,0.004166666666666674,0.0025000000000000044,0.012500000000000022,0.0191666666666667,2.1,2.7,43.549092318044444,0.7280877192982456,58.20375269608939,5720.963260004019,1.0659926530505741
0.167,0.167,0,0,3.666,16.499,1.3,0.55,21942.081112619577,5644.111944010097,121.61082912573411,1.1967011674952073,1.0516728725339743,1.2948312429734763,1.200867834161874,1.0541728725339743,1.3073312429734762,True,None,OCI_gt_1.20,0.004166666666666674,0.0025000000000000044,0.012500000000000022,0.0191666666666667,2.1,2.7,43.549092318044444,0.7280877192982456,57.42188524000018,5644.111944010097,1.0516728725339743
0.167,0.167,0,0,3.666,16.499,1.3,0.6,21643.635140561084,5586.622755170535,113.2810766613444,1.1804241953445924,1.040960856017237,1.2061415776314548,1.184590862011259,1.043460856017237,1.2186415776314548,True,None,OCI_gt_1.20,0.004166666666666674,0.0025000000000000044,0.012500000000000022,0.0191666666666667,2.1,2.7,43.549092318044444,0.7280877192982456,56.83700357272754,5586.622755170535,1.040960856017237
0.167,0.167,0,0,3.666,16.499,1.3,0.65,21481.883363444515,5543.665404923702,107.69695196674701,1.1716024003869348,1.0329565711308468,1.1466855310671413,1.1757690670536014,1.0354565711308468,1.1591855310671413,True,None,OCI_gt_1.20,0.004166666666666674,0.0025000000000000044,0.012500000000000022,0.0191666666666667,2.1,2.7,43.549092318044444,0.7280877192982456,56.39996545928155,5543.665404923702,1.0329565711308468
0.167,0.167,0,0,3.666,16.499,1.3,0.7,21425.825558203345,5511.6165171914645,104.2361020788643,1.1685450586227233,1.0269848706831526,1.1098367027655216,1.17271172528939,1.0294848706831525,1.1223367027655216,True,None,OCI_gt_1.20,0.004166666666666674,0.0025000000000000044,0.012500000000000022,0.0191666666666667,2.1,2.7,43.549092318044444,0.7280877192982456,56.07390751222342,5511.6165171914645,1.0269848706831526
0.167,0.167,0,0,3.666,16.499,1.3,0.75,21438.690439046437,5483.392504706825,102.43167728265335,1.169246697534985,1.021725862963496,1.0906243873942125,1.1734133642016515,1.024225862963496,1.1031243873942125,True,None,OCI_gt_1.20,0.004166666666666674,0.0025000000000000044,0.012500000000000022,0.0191666666666667,2.1,2.7,43.510675198044446,0.7280877192982456,55.78676295839768,5483.392504706825,1.021725862963496
0.167,0.167,0,0,3.666,16.499,1.3,0.8,21587.407597825833,5458.534409582938,102.23264320234061,1.1773575962516758,1.0170940299020688,1.0885052048554686,1.1815242629183424,1.0195940299020687,1.1010052048554686,True,None,OCI_gt_1.20,0.004166666666666674,0.0025000000000000044,0.012500000000000022,0.0191666666666667,2.1,2.7,43.44664666471112,0.7280877192982456,55.53386246676167,5458.534409582938,1.0170940299020688
0.167,0.167,0,0,3.666,16.499,1.3,0.85,22609.02506091976,5439.52900645514,106.14359289693695,1.2330756844559372,1.0135527346373125,1.130146396603493,1.2372423511226038,1.0160527346373125,1.142646396603493,True,None,OCI_gt_1.20,0.004166666666666674,0.0025000000000000044,0.012500000000000022,0.0191666666666667,2.1,2.7,43.38261813137778,0.7280877192982456,55.3405059054159,5439.52900645514,1.0135527346373125
0.167,0.167,0,0,3.666,16.499,1.3,0.9,24670.207227959898,5425.49632165201,114.64059153480001,1.345490687073834,1.0109380108184602,1.2206167879897152,1.3496573537405006,1.0134380108184602,1.2331167879897151,True,None,OCI_gt_1.20,0.004166666666666674,0.0025000000000000044,0.012500000000000022,0.0191666666666667,2.1,2.7,43.31858959804445,0.7280877192982456,55.19774062641934,5425.49632165201,1.0109380108184602
0.167,0.333,0,1,3.666,16.001,0.8,0.5,19371.946472618958,5585.82630388791,121.67843275199999,1.056528359431906,1.040812452474476,1.2955510414326814,1.056528359431906,1.040812452474476,1.2955510414326814,True,None,None,0.0,0.0,0.0,0.0,2.1,2.7,42.67138918311112,0.7368245614035087,56.8289006621893,5585.82630388791,1.040812452474476
0.167,0.333,0,1,3.666,16.001,0.8,0.55,18891.93234527202,5509.172262297508,109.77467194058411,1.0303488250631307,1.0265294302895118,1.1688077117612043,1.0303488250631307,1.0265294302895118,1.1688077117612043,True,None,None,0.0,0.0,0.0,0.0,2.1,2.7,42.67138918311112,0.7368245614035087,56.04904023010527,5509.172262297508,1.0265294302895118
0.167,0.333,0,1,3.666,16.001,0.8,0.6,18590.064578327932,5451.830701385742,101.4487363847444,1.0138852313284692,1.0158449214282625,1.080158686323356,1.0138852313284692,1.0158449214282625,1.080158686323356,True,None,None,0.0,0.0,0.0,0.0,2.1,2.7,42.67138918311112,0.7368245614035087,55.465660495113966,5451.830701385742,1.0158449214282625
0.167,0.333,0,1,3.666,16.001,0.8,0.65,18425.017066061766,5408.983658620149,95.870973204397,1.0048836899702291,1.0078611902422256,1.020770372932665,1.0048836899702291,1.0078611902422256,1.020770372932665,True,None,None,0.0,0.0,0.0,0.0,2.1,2.7,42.67138918311112,0.7368245614035087,55.029744624386005,5408.983658620149,1.0078611902422256
0.167,0.333,0,1,3.666,16.001,0.8,0.7,18365.789585407005,5377.0170041278,92.4190294364643,1.0016534769889005,1.001904812394166,0.9840163710741165,1.0016534769889005,1.001904812394166,0.9840163710741165,True,None,None,0.0,0.0,0.0,0.0,2.1,2.7,42.67138918311112,0.7368245614035087,54.704523299228825,5377.0170041278,1.001904812394166
0.167,0.333,0,1,3.666,16.001,0.8,0.75,18376.092740725926,5348.857453379263,90.62605536590334,1.0022154017186358,0.9966578158925447,0.9649259754153274,1.0022154017186358,0.9966578158925447,0.9649259754153274,True,None,None,0.0,0.0,0.0,0.0,2.1,2.7,42.63297206311111,0.7368245614035087,54.41803456414828,5348.857453379263,0.9966578158925447
0.167,0.333,0,1,3.666,16.001,0.8,0.8,18521.073498426103,5324.05012516995,90.44101661694062,1.010122520515328,0.992035442279727,0.9629558058585526,1.010122520515328,0.992035442279727,0.9629558058585526,True,None,None,0.0,0.0,0.0,0.0,2.1,2.7,42.568943529777776,0.7368245614035087,54.16565056332102,5324.05012516995,0.992035442279727
0.167,0.333,0,1,3.666,16.001,0.8,0.85,19522.455167394903,5305.083450318982,94.36850624858695,1.0647369668940743,0.9885013632924907,1.0047731038579948,1.0647369668940743,0.9885013632924907,1.0047731038579948,True,None,None,0.0,0.0,0.0,0.0,2.1,2.7,42.504914996444455,0.7368245614035087,53.972688014477086,5305.083450318982,0.9885013632924907
0.167,0.333,0,1,3.666,16.001,0.8,0.9,21543.252657628946,5291.080381504123,102.8845894292,1.1749494259321382,0.9858921578495613,1.0954466947650838,1.1749494259321382,0.9858921578495613,1.0954466947650838,True,None,None,0.0,0.0,0.0,0.0,2.1,2.7,42.44088646311112,0.7368245614035087,53.830224041673,5291.080381504123,0.9858921578495613
0.167,0.333,0,1,3.666,16.001,0.9,0.5,19307.3913700299,5574.98878535327,122.208767952,1.0530075827909122,1.038793087096622,1.3011976979939865,1.0530075827909122,1.038793087096622,1.3011976979939865,True,None,None,0.0,0.0,0.0,0.0,2.1,2.7,42.58601780533333,0.7368245614035087,56.71864226339142,5574.98878535327,1.038793087096622
0.167,0.333,0,1,3.666,16.001,0.9,0.55,18827.026023493232,5498.353917245591,110.3050071405841,1.026808893246644,1.0245136375253574,1.1744543683225093,1.026808893246644,1.0245136375253574,1.1744543683225093,True,None,None,0.0,0.0,0.0,0.0,2.1,2.7,42.58601780533333,0.7368245614035087,55.938976897871555,5498.353917245591,1.0245136375253574
0.167,0.333,0,1,3.666,16.001,0.9,0.6,18524.80703735942,5441.0266713270075,101.9790715847444,1.0103261443364895,1.0138317959907222,1.0858053428846615,1.0103261443364895,1.0138317959907222,1.0858053428846615,True,None,None,0.0,0.0,0.0,0.0,2.1,2.7,42.58601780533333,0.7368245614035087,55.35574280029918,5441.0266713270075,1.0138317959907222
0.167,0.333,0,1,3.666,16.001,0.9,0.65,18359.408305903522,5398.190283978506,96.40130840439701,1.0013054478027563,1.0058500502389238,1.0264170294939703,1.0013054478027563,1.0058500502389238,1.0264170294939703,True,None,None,0.0,0.0,0.0,0.0,2.1,2.7,42.58601780533333,0.7368245614035087,54.919935335312196,5398.190283978506,1.0058500502389238
0.167,0.333,0,1,3.666,16.001,0.9,0.7,18299.829606059036,5366.231524675973,92.9493646364643,0.9980560796459348,0.9998951435092678,0.9896630276354217,0.9980560796459348,0.9998951435092678,0.9896630276354217,True,None,None,0.0,0.0,0.0,0.0,2.1,2.7,42.58601780533333,0.7368245614035087,54.594794333984176,5366.231524675973,0.9998951435092678
0.167,0.333,0,1,3.666,16.001,0.9,0.75,18309.787018932868,5338.077783524414,91.15639056590335,0.9985991478968534,0.9946492295155066,0.9705726319766327,0.9985991478968534,0.9946492295155066,0.9705726319766327,True,None,None,0.0,0.0,0.0,0.0,2.1,2.7,42.547600685333336,0.7368245614035087,54.30836470439521,5338.077783524414,0.9946492295155066
0.167,0.333,0,1,3.666,16.001,0.9,0.8,18454.267919044887,5313.274685387197,90.97135181694061,1.006479004914854,0.9900276440961401,0.9686024624198577,1.006479004914854,0.9900276440961401,0.9686024624198577,True,None,None,0.0,0.0,0.0,0.0,2.1,2.7,42.483572152,0.7368245614035087,54.05602373933989,5313.274685387197,0.9900276440961401
0.167,0.333,0,1,3.666,16.001,0.9,0.85,19453.532625787673,5294.311040703526,94.89884144858695,1.0609779940972472,0.9864941297229258,1.0104197604193,1.0609779940972472,0.9864941297229258,1.0104197604193,True,None,None,0.0,0.0,0.0,0.0,2.1,2.7,42.41954361866667,0.7368245614035087,53.86309201871491,5294.311040703526,0.9864941297229258
0.167,0.333,0,1,3.666,16.001,0.9,0.9,21470.241074969028,5280.310086918067,103.41492462920002,1.1709674405515653,0.9838853183754834,1.101093351326389,1.1709674405515653,0.9838853183754834,1.101093351326389,True,None,None,0.0,0.0,0.0,0.0,2.1,2.7,42.35551508533334,0.7368245614035087,53.72064956372916,5280.310086918067,0.9838853183754834
0.167,0.333,0,1,3.666,16.001,1.0,0.5,19246.89986996456,5564.151266818629,122.739103152,1.0497084313394076,1.036773721718768,1.3068443545552917,1.0497084313394076,1.036773721718768,1.3068443545552917,True,None,None,0.0,0.0,0.0,0.0,2.1,2.7,42.50064642755555,0.7368245614035087,56.60838386459354,5564.151266818629,1.036773721718768
0.167,0.333,0,1,3.666,16.001,1.0,0.55,18766.183304238162,5487.535572193674,110.8353423405841,1.0234905866196464,1.022497844761203,1.1801010248838146,1.0234905866196464,1.022497844761203,1.1801010248838146,True,None,None,0.0,0.0,0.0,0.0,2.1,2.7,42.50064642755555,0.7368245614035087,55.82891356563783,5487.535572193674,1.022497844761203
0.167,0.333,0,1,3.666,16.001,1.0,0.6,18463.613098914622,5430.222641268274,102.50940678474439,1.0069886825339989,1.0118186705531818,1.0914519994459664,1.0069886825339989,1.0118186705531818,1.0914519994459664,True,None,None,0.0,0.0,0.0,0.0,2.1,2.7,42.50064642755555,0.7368245614035087,55.245825105484414,5430.222641268274,1.0118186705531818
0.167,0.333,0,1,3.666,16.001,1.0,0.65,18297.863148268993,5387.396909336864,96.93164360439702,0.9979488308247726,1.0038389102356222,1.0320636860552754,0.9979488308247726,1.0038389102356222,1.0320636860552754,True,None,None,0.0,0.0,0.0,0.0,2.1,2.7,42.50064642755555,0.7368245614035087,54.810126046238395,5387.396909336864,1.0038389102356222
0.167,0.333,0,1,3.666,16.001,1.0,0.7,18237.933229234783,5355.4460452241465,93.47969983646429,0.9946803074924582,0.9978854746243698,0.9953096841967267,0.9946803074924582,0.9978854746243698,0.9953096841967267,True,None,None,0.0,0.0,0.0,0.0,2.1,2.7,42.50064642755555,0.7368245614035087,54.485065368739534,5355.4460452241465,0.9978854746243698
0.167,0.333,0,1,3.666,16.001,1.0,0.75,18247.541248500424,5327.2981136695635,91.68672576590333,0.9952043201334422,0.9926406431384681,0.9762192885379376,0.9952043201334422,0.9926406431384681,0.9762192885379376,True,None,None,0.0,0.0,0.0,0.0,2.1,2.7,42.46222930755556,0.7368245614035087,54.19869484464212,5327.2981136695635,0.9926406431384681
0.167,0.333,0,1,3.666,16.001,1.0,0.8,18391.51620575249,5302.499245604443,91.50168701694062,1.0030565834875562,0.988019845912553,0.974249118981163,1.0030565834875562,0.988019845912553,0.974249118981163,True,None,None,0.0,0.0,0.0,0.0,2.1,2.7,42.39820077422223,0.7368245614035087,53.946396915358754,5302.499245604443,0.988019845912553
0.167,0.333,0,1,3.666,16.001,1.0,0.85,19388.657864997447,5283.538631088067,95.42917664858697,1.0574397835884006,0.9844868961533604,1.0160664169806053,1.0574397835884006,0.9844868961533604,1.0160664169806053,True,None,None,0.0,0.0,0.0,0.0,2.1,2.7,42.33417224088889,0.7368245614035087,53.753496022952696,5283.538631088067,0.9844868961533604
0.167,0.333,0,1,3.666,16.001,1.0,0.9,21401.271187854312,5269.539792332012,103.94525982920001,1.1672058855737777,0.9818784789014057,1.106740007887694,1.1672058855737777,0.9818784789014057,1.106740007887694,True,None,None,0.0,0.0,0.0,0.0,2.1,2.7,42.270143707555555,0.7368245614035087,53.61107508578534,5269.539792332012,0.9818784789014057
0.167,0.333,0,1,3.666,16.001,1.1,0.5,20131.6387848537,5606.714520341051,125.669418672,1.0979612878912572,1.0447045741788832,1.3380444056884286,1.0979612878912572,1.0447045741788832,1.3380444056884286,True,None,None,0.0,0.0,0.0,0.0,2.1,2.7,42.782371974222215,0.7368245614035087,57.04141252941288,5606.714520341051,1.0447045741788832
0.167,0.333,0,1,3.666,16.001,1.1,0.55,19652.081242453405,5530.035553223105,113.76565786058413,1.0718066552506227,1.0304169075961092,1.2113010760169516,1.0718066552506227,1.0304169075961092,1.2113010760169516,True,None,None,0.0,0.0,0.0,0.0,2.1,2.7,42.782371974222215,0.7368245614035087,56.261298510795434,5530.035553223105,1.0304169075961092
0.167,0.333,0,1,3.666,16.001,1.1,0.6,19350.670060455966,5472.675382820202,105.43972230474441,1.0553679632441022,1.0197289312102618,1.1226520505791036,1.0553679632441022,1.0197289312102618,1.1226520505791036,True,None,None,0.0,0.0,0.0,0.0,2.1,2.7,42.782371974222215,0.7368245614035087,55.6777294471595,5472.675382820202,1.0197289312102618
0.167,0.333,0,1,3.666,16.001,1.1,0.65,19186.07913313644,5429.814488012392,99.86195912439702,1.046391323614003,1.0117426189597147,1.0632637371884122,1.046391323614003,1.0117426189597147,1.0632637371884122,True,None,None,0.0,0.0,0.0,0.0,2.1,2.7,42.782371974222215,0.7368245614035087,55.2416726489683,5429.814488012392,1.0117426189597147
0.167,0.333,0,1,3.666,16.001,1.1,0.7,19127.308237428333,5397.837569773282,96.4100153564643,1.0431860123608154,1.0057843286577306,1.0265097353298636,1.0431860123608154,1.0057843286577306,1.0265097353298636,True,None,None,0.0,0.0,0.0,0.0,2.1,2.7,42.782371974222215,0.7368245614035087,54.916346902833205,5397.837569773282,1.0057843286577306
0.167,0.333,0,1,3.666,16.001,1.1,0.75,19137.92801644233,5369.669553757904,94.61704128590335,1.0437652054591984,1.0005357548146987,1.0074193396710747,1.0437652054591984,1.0005357548146987,1.0074193396710747,True,None,None,0.0,0.0,0.0,0.0,2.1,2.7,42.743954854222224,0.7368245614035087,54.629772044092135,5369.669553757904,1.0005357548146987
0.167,0.333,0,1,3.666,16.001,1.1,0.8,19283.337186534474,5344.855205136913,94.43200253694062,1.0516956894784968,0.9959120730817393,1.0054491701142998,1.0516956894784968,0.9959120730817393,1.0054491701142998,True,None,None,0.0,0.0,0.0,0.0,2.1,2.7,42.67992632088889,0.7368245614035087,54.3773166192255,5344.855205136913,0.9959120730817393
0.167,0.333,0,1,3.666,16.001,1.1,0.85,20287.24950392448,5325.883069750508,98.35949216858695,1.10644815512281,0.9923769766276198,1.047266468113742,1.10644815512281,0.9923769766276198,1.047266468113742,True,None,None,0.0,0.0,0.0,0.0,2.1,2.7,42.61589778755556,0.7368245614035087,54.184298516161114,5325.883069750508,0.9923769766276198
0.167,0.333,0,1,3.666,16.001,1.1,0.9,22313.141345054395,5311.875730079475,106.87557534920002,1.2169384554300515,0.9897669753919023,1.137940059020831,1.2169384554300515,0.9897669753919023,1.137940059020831,True,None,None,0.0,0.0,0.0,0.0,2.1,2.7,42.551869254222225,0.7368245614035087,54.041791092657334,5311.875730079475,0.9897669753919023
0.167,0.333,0,1,3.666,16.001,1.2,0.5,21180.02394101111,5657.03380727486,129.13251883200002,1.155139261754304,1.0540806158943035,1.3749171933912268,1.155139261754304,1.0540806158943035,1.3749171933912268,True,None,None,0.0,0.0,0.0,0.0,2.1,2.7,43.11532034755556,0.7368245614035087,57.55334927842408,5657.03380727486,1.0540806158943035
0.167,0.333,0,1,3.666,16.001,1.2,0.55,20701.836153450757,5580.28006357429,117.22875802058411,1.1290593342980926,1.039779016118101,1.2481738637197495,1.1290593342980926,1.039779016118101,1.2481738637197495,True,None,None,0.0,0.0,0.0,0.0,2.1,2.7,43.11532034755556,0.7368245614035087,56.77247450020642,5580.28006357429,1.039779016118101
0.167,0.333,0,1,3.666,16.001,1.2,0.6,20401.794726293258,5522.864064697972,108.90282246474437,1.1126953474759949,1.0290806371584587,1.1595248382819012,1.1126953474759949,1.0290806371584587,1.1595248382819012,True,None,None,0.0,0.0,0.0,0.0,2.1,2.7,43.11532034755556,0.7368245614035087,56.188337450636595,5522.864064697972,1.0290806371584587
0.167,0.333,0,1,3.666,16.001,1.2,0.65,20238.573553813672,5479.96161376351,103.32505928439703,1.1037934130303182,1.0210865817143817,1.1001365248912105,1.1037934130303182,1.0210865817143817,1.1001365248912105,True,None,None,0.0,0.0,0.0,0.0,2.1,2.7,43.11532034755556,0.7368245614035087,55.75185787005565,5479.96161376351,1.0210865817143817
0.167,0.333,0,1,3.666,16.001,1.2,0.7,20181.172412945503,5447.953904284115,99.8731155164643,1.1006628069615536,1.0151225540506228,1.0633825230326617,1.1006628069615536,1.0151225540506228,1.0633825230326617,True,None,None,0.0,0.0,0.0,0.0,2.1,2.7,43.11532034755556,0.7368245614035087,55.42621886098681,5447.953904284115,1.0151225540506228
0.167,0.333,0,1,3.666,16.001,1.2,0.75,20192.987908025727,5419.762152087798,98.08014144590335,1.1013072133277713,1.0098695574218917,1.0442921273738728,1.1013072133277713,1.0098695574218917,1.0442921273738728,True,None,None,0.0,0.0,0.0,0.0,2.1,2.7,43.07690322755557,0.7368245614035087,55.13940251584868,5419.762152087798,1.0098695574218917
0.167,0.333,0,1,3.666,16.001,1.2,0.8,20340.092056928886,5394.929508264418,97.89510269694061,1.109330139951379,1.0052424667260624,1.0423219578170977,1.109330139951379,1.0052424667260624,1.0423219578170977,True,None,None,0.0,0.0,0.0,0.0,2.1,2.7,43.01287469422223,0.7368245614035087,54.88676095983821,5394.929508264418,1.0052424667260624
0.167,0.333,0,1,3.666,16.001,1.2,0.85,21352.006061217577,5375.943757304339,101.82259232858696,1.1645190103288825,1.0017048332688467,1.0841392558165401,1.1645190103288825,1.0017048332688467,1.0841392558165401,True,None,None,0.0,0.0,0.0,0.0,2.1,2.7,42.94884616088889,0.7368245614035087,54.69360433508667,5375.943757304339,1.0017048332688467
0.167,0.333,0,1,3.666,16.001,1.2,0.9,23393.590696670184,5361.926371097424,110.3386755092,1.275865181380145,0.999092960052319,1.174812846723629,1.275865181380145,0.999092960052319,1.174812846723629,True,None,None,0.0,0.0,0.0,0.0,2.1,2.7,42.88481762755556,0.7368245614035087,54.55099470045806,5361.926371097424,0.999092960052319
0.167,0.333,0,1,3.666,16.001,1.3,0.5,22393.447648626472,5715.117757641894,133.12840363200002,1.2213182882612525,1.0649034549053984,1.417462717663686,1.2254849549279192,1.0674034549053983,1.429962717663686,True,None,OCI_gt_1.20,0.004166666666666674,0.0025000000000000044,0.012500000000000022,0.0191666666666667,2.1,2.7,43.49949154755556,0.7368245614035087,58.14428191146679,5715.117757641894,1.0649034549053984
0.167,0.333,0,1,3.666,16.001,1.3,0.55,21916.840347419897,5638.277733269062,121.22464282058412,1.1953245590947599,1.0505857783675476,1.290719387992209,1.1994912257614265,1.0530857783675476,1.303219387992209,True,None,OCI_gt_1.20,0.004166666666666674,0.0025000000000000044,0.012500000000000022,0.0191666666666667,2.1,2.7,43.49949154755556,0.7368245614035087,57.36252933371039,5638.277733269062,1.0505857783675476
0.167,0.333,0,1,3.666,16.001,1.3,0.6,21618.37940661617,5580.797316923419,112.89870726474439,1.1790467705623806,1.0398753964381413,1.2020703625543607,1.1832134372290473,1.0423753964381413,1.2145703625543607,True,None,OCI_gt_1.20,0.004166666666666674,0.0025000000000000044,0.012500000000000022,0.0191666666666667,2.1,2.7,43.49949154755556,0.7368245614035087,56.77773691575529,5580.797316923419,1.0398753964381413
0.167,0.333,0,1,3.666,16.001,1.3,0.65,21456.738720490364,5537.846916612049,107.32094408439701,1.1702310344064226,1.0318724065399911,1.1426820491636696,1.1743977010730893,1.034372406539991,1.1551820491636695,True,None,OCI_gt_1.20,0.004166666666666674,0.0025000000000000044,0.012500000000000022,0.0191666666666667,2.1,2.7,43.49949154755556,0.7368245614035087,56.34076950934002,5537.846916612049,1.0318724065399911
0.167,0.333,0,1,3.666,16.001,1.3,0.7,21400.91806597597,5505.803678778483,103.8690003164643,1.1671866266273765,1.025901758843416,1.105928047305121,1.1713532932940431,1.028401758843416,1.118428047305121,True,None,OCI_gt_1.20,0.004166666666666674,0.0025000000000000044,0.012500000000000022,0.0191666666666667,2.1,2.7,43.49949154755556,0.7368245614035087,56.014769043039955,5505.803678778483,1.025901758843416
0.167,0.333,0,1,3.666,16.001,1.3,0.75,21414.1132334403,5477.584538681083,102.07602624590335,1.1679062790718648,1.0206436590004164,1.086837651646332,1.1720729457385315,1.0231436590004164,1.099337651646332,True,None,OCI_gt_1.20,0.004166666666666674,0.0025000000000000044,0.012500000000000022,0.0191666666666667,2.1,2.7,43.46107442755555,0.7368245614035087,55.727674059751386,5477.584538681083,1.0206436590004164
0.167,0.333,0,1,3.666,16.001,1.3,0.8,21563.173127125403,5452.73078500879,101.89098749694061,1.1760358702389069,1.0160126348858909,1.084867482089557,1.1802025369055735,1.0185126348858908,1.097367482089557,True,None,OCI_gt_1.20,0.004166666666666674,0.0025000000000000044,0.012500000000000022,0.0191666666666667,2.1,2.7,43.39704589422223,0.7368245614035087,55.47481773703648,5452.73078500879,1.0160126348858909
0.167,0.333,0,1,3.666,16.001,1.3,0.85,22584.31984706643,5433.729323771397,105.81847712858696,1.2317282845393223,1.0124720741174107,1.1266847800889994,1.235894951205989,1.0149720741174106,1.1391847800889994,True,None,OCI_gt_1.20,0.004166666666666674,0.0025000000000000044,0.012500000000000022,0.0191666666666667,2.1,2.7,43.333017360888896,0.7368245614035087,55.28150127956901,5433.729323771397,1.0124720741174107
0.167,0.333,0,1,3.666,16.001,1.3,0.9,24644.011552891374,5419.700345407691,114.33456030919999,1.3440619987567628,1.0098580409230244,1.217358370996088,1.3482286654234295,1.0123580409230244,1.229858370996088,True,None,OCI_gt_1.20,0.004166666666666674,0.0025000000000000044,0.012500000000000022,0.0191666666666667,2.1,2.7,43.26898882755555,0.7368245614035087,55.13877370902709,5419.700345407691,1.0098580409230244
0.167,0.5,0,1,3.666,15.5,0.8,0.5,19346.564465458134,5579.953044033065,121.28864005599999,1.0551440478232288,1.0397180822486625,1.2914007879997258,1.0551440478232288,1.0397180822486625,1.2914007879997258,True,None,None,0.0,0.0,0.0,0.0,2.1,2.7,42.621489612800005,0.7456140350877193,56.7691474792767,5579.953044033065,1.0397180822486625
0.167,0.5,0,1,3.666,15.5,0.8,0.55,18866.408460060797,5503.31035883213,109.38615921190912,1.0289567755544942,1.025437176110802,1.1646710865692065,1.0289567755544942,1.025437176110802,1.1646710865692065,True,None,None,0.0,0.0,0.0,0.0,2.1,2.7,42.621489612800005,0.7456140350877193,55.989402584463946,5503.31035883213,1.025437176110802
